"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Database","Contrast"
"REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION","REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION","5/256","27/9617",0.185185185185185,6.95674189814815,5.12551428982379,0.000641918677409231,0.0381406680827318,0.0362064657521171,"3915/3156/25937/79966/3912",5,"Reactome","Enza_vs_Control_DHT"
"REACTOME_MET_ACTIVATES_PTK2_SIGNALING","REACTOME_MET_ACTIVATES_PTK2_SIGNALING","5/256","27/9617",0.185185185185185,6.95674189814815,5.12551428982379,0.000641918677409231,0.0381406680827318,0.0362064657521171,"3915/85301/1290/3912/284217",5,"Reactome","Enza_vs_Control_DHT"
"REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING","REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING","5/256","28/9617",0.178571428571429,6.70828683035714,5.0021214397148,0.000764677790809449,0.0419396357574721,0.0398127789061114,"59345/2897/2898/51764/83988",5,"Reactome","Enza_vs_Control_DHT"
"REACTOME_NEURONAL_SYSTEM","REACTOME_NEURONAL_SYSTEM","20/256","345/9617",0.0579710144927536,2.17776268115942,3.68414498066916,0.000887761179466212,0.0449408114299917,0.0426617579530297,"1135/9455/113457/8495/59345/2897/590/3781/2898/112714/2550/6833/51764/10611/22865/113/57554/83988/9256/27092",20,"Reactome","Enza_vs_Control_DHT"
"REACTOME_LINOLEIC_ACID_LA_METABOLISM","REACTOME_LINOLEIC_ACID_LA_METABOLISM","3/256","8/9617",0.375,14.08740234375,6.12372159839046,0.000945458865988606,0.0449408114299917,0.0426617579530297,"60481/2180/9415",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS","REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS","3/256","10/9617",0.3,11.269921875,5.37315454200839,0.00194734897572538,0.0867787387307623,0.0823779862757514,"2897/2898/83988",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","12/256","172/9617",0.0697674418604651,2.62091206395349,3.54714371262112,0.00213065556936903,0.089362201232948,0.0848304353624943,"1135/113457/59345/2897/2898/112714/2550/51764/113/57554/83988/27092",12,"Reactome","Enza_vs_Control_DHT"
"REACTOME_MET_PROMOTES_CELL_MOTILITY","REACTOME_MET_PROMOTES_CELL_MOTILITY","5/256","38/9617",0.131578947368421,4.94294819078947,4.02725259147695,0.0031454525301756,0.124594869667511,0.118276372918299,"3915/85301/1290/3912/284217",5,"Reactome","Enza_vs_Control_DHT"
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","14/256","231/9617",0.0606060606060606,2.27675189393939,3.24809193489139,0.003482566914108,0.13068790577679,0.124060416940246,"1135/113457/59345/2897/590/2898/112714/2550/51764/113/57554/83988/9256/27092",14,"Reactome","Enza_vs_Control_DHT"
"REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM","REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM","3/256","13/9617",0.230769230769231,8.66917067307692,4.57562148615178,0.00437447317442919,0.148523779684191,0.140991792037994,"60481/2180/9415",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION","REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION","3/256","13/9617",0.230769230769231,8.66917067307692,4.57562148615178,0.00437447317442919,0.148523779684191,0.140991792037994,"860/25937/8463",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_INTEGRATION_OF_ENERGY_METABOLISM","REACTOME_INTEGRATION_OF_ENERGY_METABOLISM","8/256","100/9617",0.08,3.0053125,3.33340523922902,0.00510023385030464,0.160914447839083,0.152754100480594,"59345/31/2181/2194/6833/51764/113/775",8,"Reactome","Enza_vs_Control_DHT"
"REACTOME_INWARDLY_RECTIFYING_K_CHANNELS","REACTOME_INWARDLY_RECTIFYING_K_CHANNELS","4/256","27/9617",0.148148148148148,5.56539351851852,3.92832023242609,0.00531358493736195,0.160914447839083,0.152754100480594,"59345/2550/6833/51764",4,"Reactome","Enza_vs_Control_DHT"
"REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS","REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS","5/256","43/9617",0.116279069767442,4.36818677325581,3.66049459268454,0.00541647510257783,0.160914447839083,0.152754100480594,"59345/5583/51764/113/5999",5,"Reactome","Enza_vs_Control_DHT"
"REACTOME_SPHINGOLIPID_METABOLISM","REACTOME_SPHINGOLIPID_METABOLISM","8/256","103/9617",0.0776699029126214,2.91777912621359,3.2358748268438,0.00608877763834006,0.173651938245459,0.164845643008533,"8611/8869/6610/9429/81849/123099/64781/89944",8,"Reactome","Enza_vs_Control_DHT"
"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS","REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS","8/256","104/9617",0.0769230769230769,2.88972355769231,3.20414591766432,0.00644868359872062,0.1768427463803,0.167874637812849,"3915/2153/6383/3817/3053/3486/354/3912",8,"Reactome","Enza_vs_Control_DHT"
"REACTOME_LDL_CLEARANCE","REACTOME_LDL_CLEARANCE","3/256","17/9617",0.176470588235294,6.62936580882353,3.84153153405598,0.00961523284208378,0.25391337097799,0.241036831090054,"3949/6646/4864",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_DRUG_ADME","REACTOME_DRUG_ADME","7/256","92/9617",0.0760869565217391,2.85831351902174,2.96166883384148,0.0111968578481747,0.278185576541735,0.264078136438084,"10257/3614/590/7367/9429/10451/1645",7,"Reactome","Enza_vs_Control_DHT"
"REACTOME_GLYCOSPHINGOLIPID_BIOSYNTHESIS","REACTOME_GLYCOSPHINGOLIPID_BIOSYNTHESIS","3/256","18/9617",0.166666666666667,6.26106770833333,3.69447927940676,0.0113147008691589,0.278185576541735,0.264078136438084,"8869/81849/64781",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_RA_BIOSYNTHESIS_PATHWAY","REACTOME_RA_BIOSYNTHESIS_PATHWAY","3/256","19/9617",0.157894736842105,5.93153782894737,3.55815517251323,0.0131762105788865,0.312089352743062,0.296262572988542,"220/8644/126",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA","REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA","2/256","7/9617",0.285714285714286,10.7332589285714,4.25992242379602,0.0135691022931766,0.312089352743062,0.296262572988542,"1687/79792",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_GLYCOSPHINGOLIPID_METABOLISM","REACTOME_GLYCOSPHINGOLIPID_METABOLISM","5/256","54/9617",0.0925925925925926,3.47837094907407,3.02010609032108,0.0140608520970406,0.313293360787185,0.297405522973589,"8869/6610/81849/64781/89944",5,"Reactome","Enza_vs_Control_DHT"
"REACTOME_GABA_B_RECEPTOR_ACTIVATION","REACTOME_GABA_B_RECEPTOR_ACTIVATION","4/256","36/9617",0.111111111111111,4.17404513888889,3.15511371394719,0.0148039610927218,0.316874729739082,0.300805272344032,"59345/2550/51764/113",4,"Reactome","Enza_vs_Control_DHT"
"REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS","REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS","6/256","76/9617",0.0789473684210526,2.96576891447368,2.84510565384586,0.0155217380476421,0.316874729739082,0.300805272344032,"59345/8997/55701/51764/148/10451",6,"Reactome","Enza_vs_Control_DHT"
"REACTOME_NCAM1_INTERACTIONS","REACTOME_NCAM1_INTERACTIONS","4/256","37/9617",0.108108108108108,4.06123310810811,3.08510959571,0.0162600587151299,0.316874729739082,0.300805272344032,"8913/1290/6900/775",4,"Reactome","Enza_vs_Control_DHT"
"REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_ACINAR_CELLS","REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_ACINAR_CELLS","3/256","21/9617",0.142857142857143,5.36662946428571,3.31258442803694,0.0173932885233538,0.316874729739082,0.300805272344032,"27232/168620/64714",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION","REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION","3/256","21/9617",0.142857142857143,5.36662946428571,3.31258442803694,0.0173932885233538,0.316874729739082,0.300805272344032,"4094/860/25937",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION","REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION","2/256","8/9617",0.25,9.3916015625,3.92651118867061,0.0177769834355726,0.316874729739082,0.300805272344032,"31/2194",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_PREDNISONE_ADME","REACTOME_PREDNISONE_ADME","2/256","8/9617",0.25,9.3916015625,3.92651118867061,0.0177769834355726,0.316874729739082,0.300805272344032,"7367/1645",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION","REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION","2/256","8/9617",0.25,9.3916015625,3.92651118867061,0.0177769834355726,0.316874729739082,0.300805272344032,"25937/8463",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL","REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL","3/256","22/9617",0.136363636363636,5.12269176136364,3.2012957911117,0.0197515131721294,0.343483631505567,0.326064774574562,"8647/8644/1645",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_AZATHIOPRINE_ADME","REACTOME_AZATHIOPRINE_ADME","3/256","23/9617",0.130434782608696,4.8999660326087,3.09657050497757,0.0222771607110297,0.363935801145063,0.345479766939212,"10257/3614/10451",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS","REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS","2/256","9/9617",0.222222222222222,8.34809027777778,3.64699634648996,0.0224588713189099,0.363935801145063,0.345479766939212,"2194/6319",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_PHASE_2_PLATEAU_PHASE","REACTOME_PHASE_2_PLATEAU_PHASE","2/256","9/9617",0.222222222222222,8.34809027777778,3.64699634648996,0.0224588713189099,0.363935801145063,0.345479766939212,"775/27092",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS","REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS","4/256","42/9617",0.0952380952380952,3.57775297619048,2.76855170156169,0.02486822052587,0.394023138554339,0.374041305219518,"6383/3949/8644/1645",4,"Reactome","Enza_vs_Control_DHT"
"REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION","REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION","3/256","26/9617",0.115384615384615,4.33458533653846,2.81548133088323,0.0308583189648475,0.47230232755759,0.448350773779479,"59345/51764/775",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_GABA_RECEPTOR_ACTIVATION","REACTOME_GABA_RECEPTOR_ACTIVATION","4/256","45/9617",0.0888888888888889,3.33923611111111,2.60096829836399,0.0311335335136139,0.47230232755759,0.448350773779479,"59345/2550/51764/113",4,"Reactome","Enza_vs_Control_DHT"
"REACTOME_TRIGLYCERIDE_BIOSYNTHESIS","REACTOME_TRIGLYCERIDE_BIOSYNTHESIS","2/256","11/9617",0.181818181818182,6.83025568181818,3.19940146735115,0.0331337566488106,0.48015358198776,0.455803872766118,"23175/80168",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_PEPTIDE_HORMONE_METABOLISM","REACTOME_PEPTIDE_HORMONE_METABOLISM","5/256","69/9617",0.072463768115942,2.72220335144928,2.37415384405221,0.0363533314458676,0.48015358198776,0.455803872766118,"5873/590/51764/25924/1803",5,"Reactome","Enza_vs_Control_DHT"
"REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT","REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT","3/256","28/9617",0.107142857142857,4.02497209821429,2.65075638921074,0.0374089716690628,0.48015358198776,0.455803872766118,"4094/860/25937",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_LYSINE_CATABOLISM","REACTOME_LYSINE_CATABOLISM","2/256","12/9617",0.166666666666667,6.26106770833333,3.01558737794461,0.039074121754323,0.48015358198776,0.455803872766118,"51166/51268",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_PHYSIOLOGICAL_FACTORS","REACTOME_PHYSIOLOGICAL_FACTORS","2/256","12/9617",0.166666666666667,6.26106770833333,3.01558737794461,0.039074121754323,0.48015358198776,0.455803872766118,"4880/25937",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_PREGNENOLONE_BIOSYNTHESIS","REACTOME_PREGNENOLONE_BIOSYNTHESIS","2/256","12/9617",0.166666666666667,6.26106770833333,3.01558737794461,0.039074121754323,0.48015358198776,0.455803872766118,"1583/9256",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_REGULATION_OF_INSULIN_SECRETION","REACTOME_REGULATION_OF_INSULIN_SECRETION","5/256","71/9617",0.0704225352112676,2.64552156690141,2.3013259011343,0.040378202144789,0.48015358198776,0.455803872766118,"59345/2181/6833/51764/775",5,"Reactome","Enza_vs_Control_DHT"
"REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE","REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE","3/256","29/9617",0.103448275862069,3.88617995689655,2.57403519072855,0.0409294049099612,0.48015358198776,0.455803872766118,"6510/8501/55089",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_LAMININ_INTERACTIONS","REACTOME_LAMININ_INTERACTIONS","3/256","29/9617",0.103448275862069,3.88617995689655,2.57403519072855,0.0409294049099612,0.48015358198776,0.455803872766118,"3915/3912/284217",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_METABOLISM_OF_STEROID_HORMONES","REACTOME_METABOLISM_OF_STEROID_HORMONES","3/256","29/9617",0.103448275862069,3.88617995689655,2.57403519072855,0.0409294049099612,0.48015358198776,0.455803872766118,"51171/1583/9256",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX","REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX","7/256","120/9617",0.0583333333333333,2.19137369791667,2.17170834059512,0.0409602959322037,0.48015358198776,0.455803872766118,"3915/5654/3817/164656/1290/7092/3912",7,"Reactome","Enza_vs_Control_DHT"
"REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION","REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION","3/256","30/9617",0.1,3.756640625,2.50066492812783,0.0446108357293877,0.48015358198776,0.455803872766118,"59345/51764/113",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_SIALIC_ACID_METABOLISM","REACTOME_SIALIC_ACID_METABOLISM","3/256","30/9617",0.1,3.756640625,2.50066492812783,0.0446108357293877,0.48015358198776,0.455803872766118,"8869/81849/55808",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION","REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION","2/256","13/9617",0.153846153846154,5.77944711538462,2.85153921399248,0.0453831487688492,0.48015358198776,0.455803872766118,"3009/3008",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL","REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL","2/256","13/9617",0.153846153846154,5.77944711538462,2.85153921399248,0.0453831487688492,0.48015358198776,0.455803872766118,"8644/1645",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL","REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL","2/256","13/9617",0.153846153846154,5.77944711538462,2.85153921399248,0.0453831487688492,0.48015358198776,0.455803872766118,"8644/1645",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_SYNTHESIS_OF_PE","REACTOME_SYNTHESIS_OF_PE","2/256","13/9617",0.153846153846154,5.77944711538462,2.85153921399248,0.0453831487688492,0.48015358198776,0.455803872766118,"23175/5833",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX","REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX","2/256","13/9617",0.153846153846154,5.77944711538462,2.85153921399248,0.0453831487688492,0.48015358198776,0.455803872766118,"3248/8644",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN","REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN","2/256","13/9617",0.153846153846154,5.77944711538462,2.85153921399248,0.0453831487688492,0.48015358198776,0.455803872766118,"10397/9540",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2","REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2","2/256","13/9617",0.153846153846154,5.77944711538462,2.85153921399248,0.0453831487688492,0.48015358198776,0.455803872766118,"7855/4920",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS","REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS","7/256","123/9617",0.056910569105691,2.13792555894309,2.10038003562685,0.0457930484925213,0.48015358198776,0.455803872766118,"129642/5320/23175/590/5833/51365/201164",7,"Reactome","Enza_vs_Control_DHT"
"REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS","REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS","5/256","74/9617",0.0675675675675676,2.53827069256757,2.19665701245894,0.0469043148313052,0.484677919923487,0.460098770961544,"3915/6383/1290/3912/284217",5,"Reactome","Enza_vs_Control_DHT"
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS","REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS","3/256","31/9617",0.0967741935483871,3.63545866935484,2.43038139384364,0.0484511338192705,0.493509405901998,0.468482391666029,"8647/8644/1645",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_SIGNALING_BY_MET","REACTOME_SIGNALING_BY_MET","5/256","76/9617",0.0657894736842105,2.47147409539474,2.12970061611549,0.051583415287129,0.505342934934975,0.479715814812415,"3915/85301/1290/3912/284217",5,"Reactome","Enza_vs_Control_DHT"
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES","REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES","4/256","53/9617",0.0754716981132075,2.83520047169811,2.21542856277976,0.0520032837883992,0.505342934934975,0.479715814812415,"85301/5118/1290/7092",4,"Reactome","Enza_vs_Control_DHT"
"REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL","REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL","2/256","14/9617",0.142857142857143,5.36662946428571,2.7037278942801,0.0520371664838261,0.505342934934975,0.479715814812415,"66036/8821",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS","REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS","3/256","32/9617",0.09375,3.5218505859375,2.36294911785371,0.0524479343410773,0.505342934934975,0.479715814812415,"113457/112714/10788",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC","REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC","3/256","33/9617",0.0909090909090909,3.41512784090909,2.29815744819441,0.0565986578988031,0.525167324236273,0.49853486304558,"3915/3912/284217",3,"Reactome","Enza_vs_Control_DHT"
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS","REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS","12/256","270/9617",0.0444444444444444,1.66961805555556,1.84556354697348,0.0570354536857656,0.525167324236273,0.49853486304558,"2289/59345/3480/2194/220/6319/9687/8970/9619/8644/51764/126",12,"Reactome","Enza_vs_Control_DHT"
"REACTOME_FORMATION_OF_THE_URETERIC_BUD","REACTOME_FORMATION_OF_THE_URETERIC_BUD","2/256","15/9617",0.133333333333333,5.00885416666667,2.56945563798963,0.0590134940949289,0.525167324236273,0.49853486304558,"5979/10736",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION","REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION","2/256","15/9617",0.133333333333333,5.00885416666667,2.56945563798963,0.0590134940949289,0.525167324236273,0.49853486304558,"27232/8659",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES","REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES","2/256","15/9617",0.133333333333333,5.00885416666667,2.56945563798963,0.0590134940949289,0.525167324236273,0.49853486304558,"8495/22865",2,"Reactome","Enza_vs_Control_DHT"
"REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE","REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE","3/256","34/9617",0.0882352941176471,3.31468290441176,2.23581726724778,0.0609005294658826,0.525167324236273,0.49853486304558,"3949/6646/4864",3,"Reactome","Enza_vs_Control_DHT"
