"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Database","Contrast"
"HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN","10/148","156/4014",0.0641025641025641,1.73856548856549,1.84079196705301,0.0604307512937376,0.241723005174951,0.196616798467663,"6414/57118/7367/9746/8647/57451/398/11346/5317/242",10,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM","11/148","183/4014",0.0601092896174863,1.63026140894993,1.70735840788515,0.0729596696367297,0.267518788668009,0.217599014706036,"60481/27232/6510/1644/116285/84913/4864/8644/126/55502/8529",11,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB","10/148","181/4014",0.0552486187845304,1.49843213379125,1.34248803567299,0.128986107300444,0.436568363170735,0.35510345329677,"57007/56937/3949/9120/65986/5734/2150/10769/3553/8660",10,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE","8/148","160/4014",0.05,1.35608108108108,0.899264705960825,0.23623397888028,0.742449647909452,0.603906412175153,"4986/3949/7855/8671/5734/2550/3553/684",8,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS","9/148","196/4014",0.0459183673469388,1.2453805846663,0.689104019737562,0.296102361510683,0.789094036969599,0.641846824329339,"2026/6383/5373/3486/90161/30001/8660/112399/7852",9,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TGF_BETA_SIGNALING","3/148","53/4014",0.0566037735849057,1.53518612952575,0.767317097905196,0.310494849370448,0.789094036969599,0.641846824329339,"56937/25937/657",3,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING","2/148","31/4014",0.0645161290322581,1.74978204010462,0.819870461405559,0.317782790357024,0.789094036969599,0.641846824329339,"7855/84441",2,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_BILE_ACID_METABOLISM","5/148","103/4014",0.0485436893203883,1.31658357386513,0.636791993889734,0.330311778995329,0.789094036969599,0.641846824329339,"27232/1718/4864/9415/51268",5,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING","8/148","181/4014",0.0441988950276243,1.198745707033,0.535306044182369,0.350549660327954,0.789094036969599,0.641846824329339,"3480/6510/8611/5583/4643/10397/79971/7052",8,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEDGEHOG_SIGNALING","2/148","34/4014",0.0588235294117647,1.59538950715421,0.682077324561649,0.358679107713454,0.789094036969599,0.641846824329339,"6585/6469",2,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_PEROXISOME","HALLMARK_PEROXISOME","4/148","101/4014",0.0396039603960396,1.07412362857907,0.147603598969425,0.515520586426662,0.995639352565335,0.809850191081852,"60481/7367/1718/2172",4,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","2/148","49/4014",0.0408163265306122,1.10700496414782,0.147439850802777,0.545074818580694,0.995639352565335,0.809850191081852,"9588/51022",2,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_COAGULATION","HALLMARK_COAGULATION","4/148","108/4014",0.037037037037037,1.0045045045045,0.00928383250582961,0.569224270431993,0.995639352565335,0.809850191081852,"5654/715/164656/1803",4,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS","6/148","173/4014",0.0346820809248555,0.940634275894391,-0.156160496137208,0.621460446219082,0.995639352565335,0.809850191081852,"23175/6319/3486/25937/10290/65055",6,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT","6/148","177/4014",0.0338983050847458,0.919377004122767,-0.214626912649409,0.643847677143349,0.995639352565335,0.809850191081852,"2153/59345/715/164656/4057/1803",6,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS","5/148","150/4014",0.0333333333333333,0.904054054054054,-0.234308590960244,0.656159902404367,0.995639352565335,0.809850191081852,"2026/10682/56172/90427/3553",5,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS","1/148","30/4014",0.0333333333333333,0.904054054054054,-0.103195819492716,0.677355963530672,0.995639352565335,0.809850191081852,"1290",1,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS","1/148","30/4014",0.0333333333333333,0.904054054054054,-0.103195819492716,0.677355963530672,0.995639352565335,0.809850191081852,"1803",1,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM","6/148","187/4014",0.0320855614973262,0.870212458447753,-0.355597820886888,0.696273193742443,0.995639352565335,0.809850191081852,"22936/129642/9429/23052/8991/119",6,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING","3/148","99/4014",0.0303030303030303,0.821867321867322,-0.351099187278876,0.71493782594454,0.995639352565335,0.809850191081852,"31/10451/7852",3,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","2/148","74/4014",0.027027027027027,0.733016800584368,-0.453509297260618,0.765044859779215,0.995639352565335,0.809850191081852,"5320/3553",2,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION","4/148","146/4014",0.0273972602739726,0.74305812661977,-0.618732023415677,0.795242800879432,0.995639352565335,0.809850191081852,"7163/3108/9466/3553",4,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP","4/148","149/4014",0.0268456375838926,0.72809722474152,-0.66170823296919,0.808185189454352,0.995639352565335,0.809850191081852,"5873/2026/6415/5979",4,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2","1/148","58/4014",0.0172413793103448,0.467614165890028,-0.799000146877678,0.888625471050024,0.995639352565335,0.809850191081852,"6652",1,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","4/148","180/4014",0.0222222222222222,0.602702702702703,-1.06698993246987,0.906686618526029,0.995639352565335,0.809850191081852,"8869/3108/715/684",4,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS","2/148","108/4014",0.0185185185185185,0.502252252252252,-1.02586349189417,0.914120808605083,0.995639352565335,0.809850191081852,"23175/1047",2,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION","4/148","184/4014",0.0217391304347826,0.589600470035253,-1.11493844756669,0.915439182677609,0.995639352565335,0.809850191081852,"10290/347902/3638/51148",4,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","2/148","113/4014",0.0176991150442478,0.480028701267639,-1.09689518859434,0.926477670523243,0.995639352565335,0.809850191081852,"10954/30001",2,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","1/148","96/4014",0.0104166666666667,0.282516891891892,-1.39203320289344,0.974027612224159,0.995639352565335,0.809850191081852,"684",1,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION","1/148","96/4014",0.0104166666666667,0.282516891891892,-1.39203320289344,0.974027612224159,0.995639352565335,0.809850191081852,"7163",1,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS","3/148","191/4014",0.0157068062827225,0.425994056884109,-1.59025011747809,0.975753274806015,0.995639352565335,0.809850191081852,"6510/5004/1717",3,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR","2/148","150/4014",0.0133333333333333,0.361621621621622,-1.55897716013548,0.977686267431916,0.995639352565335,0.809850191081852,"1687/25874",2,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY","2/148","196/4014",0.0102040816326531,0.276751241036955,-2.03110457067913,0.995325136810544,0.995639352565335,0.809850191081852,"10397/10769",2,"Hallmark","Apalu_vs_Control_DHT"
"HALLMARK_MITOTIC_SPINDLE","HALLMARK_MITOTIC_SPINDLE","2/148","198/4014",0.0101010101010101,0.273955773955774,-2.04986849558607,0.995639352565335,0.995639352565335,0.809850191081852,"4643/11346",2,"Hallmark","Apalu_vs_Control_DHT"
