"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Database","Contrast"
"REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS","REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS","2/141","16/9617",0.125,8.52570921985816,3.67488241923982,0.0223899854664803,0.429270066184933,0.414478859815062,"4986/2289",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP","REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP","3/141","42/9617",0.0714285714285714,4.87183383991895,3.06737040301312,0.0233522701931667,0.432795407580023,0.417882729772457,"6604/2194/3157",3,"Reactome","Bica_vs_Control_DHT"
"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS","REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS","3/141","43/9617",0.0697674418604651,4.75853537852548,3.01300891303419,0.0248406184366802,0.436208668015033,0.421178380703648,"113457/57554/112714",3,"Reactome","Bica_vs_Control_DHT"
"REACTOME_L1CAM_INTERACTIONS","REACTOME_L1CAM_INTERACTIONS","5/141","113/9617",0.0442477876106195,3.01795016632147,2.63202919711601,0.0251055348497861,0.436208668015033,0.421178380703648,"3915/113457/112714/3912/6900",5,"Reactome","Bica_vs_Control_DHT"
"REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN","REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN","3/141","45/9617",0.0666666666666667,4.54704491725768,2.90914827829183,0.0279675463149764,0.471210780337178,0.454974437659903,"113457/112714/164714",3,"Reactome","Bica_vs_Control_DHT"
"REACTOME_APOPTOSIS","REACTOME_APOPTOSIS","6/141","160/9617",0.0375,2.55771276595745,2.42362226490003,0.0301678242603622,0.485896537049706,0.469154172463745,"1612/90427/1687/3008/3009/5317",6,"Reactome","Bica_vs_Control_DHT"
"REACTOME_RA_BIOSYNTHESIS_PATHWAY","REACTOME_RA_BIOSYNTHESIS_PATHWAY","2/141","19/9617",0.105263157894737,7.17954460619634,3.28879767530127,0.0310078165447157,0.485896537049706,0.469154172463745,"220/126",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX","REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX","5/141","120/9617",0.0416666666666667,2.84190307328605,2.47661463053459,0.0314609268593335,0.485896537049706,0.469154172463745,"3915/5654/7092/3817/3912",5,"Reactome","Bica_vs_Control_DHT"
"REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE","REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE","2/141","20/9617",0.1,6.82056737588653,3.17838738859363,0.0341276321458616,0.512836850624299,0.495166213211648,"113457/112714",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_APOPTOTIC_EXECUTION_PHASE","REACTOME_APOPTOTIC_EXECUTION_PHASE","3/141","50/9617",0.06,4.09234042553191,2.67410632198727,0.0366554119167883,0.51936076597429,0.501465336325043,"3008/3009/5317",3,"Reactome","Bica_vs_Control_DHT"
"REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_ACINAR_CELLS","REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_ACINAR_CELLS","2/141","21/9617",0.0952380952380952,6.49577845322526,3.0753036408586,0.0373640838830424,0.51936076597429,0.501465336325043,"27232/168620",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION","REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION","2/141","21/9617",0.0952380952380952,6.49577845322526,3.0753036408586,0.0373640838830424,0.51936076597429,0.501465336325043,"4094/25937",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC","REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC","3/141","52/9617",0.0576923076923077,3.93494271685761,2.58852921854696,0.0404746070982388,0.548875159673678,0.529962763032139,"23299/113457/112714",3,"Reactome","Bica_vs_Control_DHT"
"REACTOME_INSULIN_PROCESSING","REACTOME_INSULIN_PROCESSING","2/141","23/9617",0.0869565217391304,5.9309281529448,2.88793220064177,0.044170834667091,0.571139164532619,0.551459624974698,"5873/25924",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY","REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY","2/141","23/9617",0.0869565217391304,5.9309281529448,2.88793220064177,0.044170834667091,0.571139164532619,0.551459624974698,"113457/112714",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3","REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3","3/141","55/9617",0.0545454545454545,3.72030947775629,2.46785447950894,0.0465650665496482,0.57533726670232,0.555513074627382,"3817/8970/354",3,"Reactome","Bica_vs_Control_DHT"
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF","REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF","3/141","55/9617",0.0545454545454545,3.72030947775629,2.46785447950894,0.0465650665496482,0.57533726670232,0.555513074627382,"6604/2194/3157",3,"Reactome","Bica_vs_Control_DHT"
"REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND","REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND","3/141","56/9617",0.0535714285714286,3.65387537993921,2.42950130985101,0.0486902904332869,0.588517423497989,0.568239087436529,"2289/113457/112714",3,"Reactome","Bica_vs_Control_DHT"
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION","REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION","7/141","231/9617",0.0303030303030303,2.06683859875349,2.00197519859239,0.0533189858833297,0.606176374184789,0.58528956992473,"10257/2153/5005/5004/5583/59345/10451",7,"Reactome","Bica_vs_Control_DHT"
"REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC","REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC","2/141","26/9617",0.0769230769230769,5.24659028914348,2.64477875976398,0.0551577238904364,0.606176374184789,0.58528956992473,"113457/112714",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_METABOLISM_OF_STEROIDS","REACTOME_METABOLISM_OF_STEROIDS","5/141","143/9617",0.034965034965035,2.38481376779249,2.03510564435665,0.0589928820087201,0.606176374184789,0.58528956992473,"6604/8647/2194/3157/1718",5,"Reactome","Bica_vs_Control_DHT"
"REACTOME_CHOLESTEROL_BIOSYNTHESIS","REACTOME_CHOLESTEROL_BIOSYNTHESIS","2/141","27/9617",0.0740740740740741,5.05227213028631,2.57196727730733,0.0590123424124471,0.606176374184789,0.58528956992473,"3157/1718",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_PROGRAMMED_CELL_DEATH","REACTOME_PROGRAMMED_CELL_DEATH","6/141","191/9617",0.031413612565445,2.14258661022613,1.94552293043425,0.0618083129022723,0.606176374184789,0.58528956992473,"1612/90427/1687/3008/3009/5317",6,"Reactome","Bica_vs_Control_DHT"
"REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS","REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS","3/141","62/9617",0.0483870967741935,3.30027453671929,2.21643208642194,0.06241158845182,0.606176374184789,0.58528956992473,"6675/8869/55808",3,"Reactome","Bica_vs_Control_DHT"
"REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS","REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS","2/141","28/9617",0.0714285714285714,4.87183383991895,2.50266848771097,0.0629571967903692,0.606176374184789,0.58528956992473,"113457/112714",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT","REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT","2/141","28/9617",0.0714285714285714,4.87183383991895,2.50266848771097,0.0629571967903692,0.606176374184789,0.58528956992473,"4094/25937",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE","REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE","2/141","29/9617",0.0689655172413793,4.70383956957691,2.43658412879918,0.066988855243142,0.606176374184789,0.58528956992473,"55089/8501",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_LAMININ_INTERACTIONS","REACTOME_LAMININ_INTERACTIONS","2/141","29/9617",0.0689655172413793,4.70383956957691,2.43658412879918,0.066988855243142,0.606176374184789,0.58528956992473,"3915/3912",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_GAP_JUNCTION_ASSEMBLY","REACTOME_GAP_JUNCTION_ASSEMBLY","2/141","30/9617",0.0666666666666667,4.54704491725768,2.37345066822194,0.0711039659503028,0.606176374184789,0.58528956992473,"113457/112714",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_SIALIC_ACID_METABOLISM","REACTOME_SIALIC_ACID_METABOLISM","2/141","30/9617",0.0666666666666667,4.54704491725768,2.37345066822194,0.0711039659503028,0.606176374184789,0.58528956992473,"8869/55808",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS","REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS","1/141","5/9617",0.2,13.641134751773,3.44872400180492,0.0712037390805557,0.606176374184789,0.58528956992473,"3248",1,"Reactome","Bica_vs_Control_DHT"
"REACTOME_BIOSYNTHESIS_OF_LIPOXINS_LX","REACTOME_BIOSYNTHESIS_OF_LIPOXINS_LX","1/141","5/9617",0.2,13.641134751773,3.44872400180492,0.0712037390805557,0.606176374184789,0.58528956992473,"3248",1,"Reactome","Bica_vs_Control_DHT"
"REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE","REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE","1/141","5/9617",0.2,13.641134751773,3.44872400180492,0.0712037390805557,0.606176374184789,0.58528956992473,"116285",1,"Reactome","Bica_vs_Control_DHT"
"REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE","REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE","1/141","5/9617",0.2,13.641134751773,3.44872400180492,0.0712037390805557,0.606176374184789,0.58528956992473,"6652",1,"Reactome","Bica_vs_Control_DHT"
"REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI","REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI","1/141","5/9617",0.2,13.641134751773,3.44872400180492,0.0712037390805557,0.606176374184789,0.58528956992473,"79694",1,"Reactome","Bica_vs_Control_DHT"
"REACTOME_PHENYLALANINE_METABOLISM","REACTOME_PHENYLALANINE_METABOLISM","1/141","5/9617",0.2,13.641134751773,3.44872400180492,0.0712037390805557,0.606176374184789,0.58528956992473,"80150",1,"Reactome","Bica_vs_Control_DHT"
"REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT","REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT","2/141","31/9617",0.0645161290322581,4.40036604895905,2.3130342496687,0.0752992554725281,0.606176374184789,0.58528956992473,"222546/84441",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_ANTIMICROBIAL_PEPTIDES","REACTOME_ANTIMICROBIAL_PEPTIDES","2/141","32/9617",0.0625,4.26285460992908,2.25512651149163,0.0795715272007789,0.606176374184789,0.58528956992473,"5320/4057",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES","REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES","2/141","32/9617",0.0625,4.26285460992908,2.25512651149163,0.0795715272007789,0.606176374184789,0.58528956992473,"57007/7852",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III","REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III","2/141","32/9617",0.0625,4.26285460992908,2.25512651149163,0.0795715272007789,0.606176374184789,0.58528956992473,"113457/112714",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_NEUTROPHIL_DEGRANULATION","REACTOME_NEUTROPHIL_DEGRANULATION","10/141","413/9617",0.0242130750605327,1.65146909827761,1.65072526625805,0.0816766091391539,0.606176374184789,0.58528956992473,"3614/5873/258010/5005/116844/5004/10788/57554/4057/5317",10,"Reactome","Bica_vs_Control_DHT"
"REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING","REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING","2/141","33/9617",0.0606060606060606,4.13367719750698,2.19954110498731,0.0839176598335613,0.606176374184789,0.58528956992473,"113457/112714",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC","REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC","2/141","33/9617",0.0606060606060606,4.13367719750698,2.19954110498731,0.0839176598335613,0.606176374184789,0.58528956992473,"3915/3912",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_AMINO_ACID_CONJUGATION","REACTOME_AMINO_ACID_CONJUGATION","1/141","6/9617",0.166666666666667,11.3676122931442,3.09859162110172,0.0848284033324954,0.606176374184789,0.58528956992473,"116285",1,"Reactome","Bica_vs_Control_DHT"
"REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS","REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS","1/141","6/9617",0.166666666666667,11.3676122931442,3.09859162110172,0.0848284033324954,0.606176374184789,0.58528956992473,"1135",1,"Reactome","Bica_vs_Control_DHT"
"REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION","REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION","1/141","6/9617",0.166666666666667,11.3676122931442,3.09859162110172,0.0848284033324954,0.606176374184789,0.58528956992473,"6610",1,"Reactome","Bica_vs_Control_DHT"
"REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE","REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE","3/141","71/9617",0.0422535211267606,2.88192987713515,1.94140504587961,0.0859376281940569,0.606176374184789,0.58528956992473,"8970/3008/3009",3,"Reactome","Bica_vs_Control_DHT"
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2","REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2","4/141","116/9617",0.0344827586206897,2.35191978478846,1.78685584458016,0.0906673676495688,0.606176374184789,0.58528956992473,"10257/2153/5005/5004",4,"Reactome","Bica_vs_Control_DHT"
"REACTOME_ASPIRIN_ADME","REACTOME_ASPIRIN_ADME","2/141","35/9617",0.0571428571428571,3.89746707193516,2.09468491778718,0.0928193902009981,0.606176374184789,0.58528956992473,"590/7367",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_RHOG_GTPASE_CYCLE","REACTOME_RHOG_GTPASE_CYCLE","3/141","74/9617",0.0405405405405405,2.76509488211616,1.85924110024278,0.0945060091655762,0.606176374184789,0.58528956992473,"8997/10788/10451",3,"Reactome","Bica_vs_Control_DHT"
"REACTOME_SIGNALING_BY_RETINOIC_ACID","REACTOME_SIGNALING_BY_RETINOIC_ACID","2/141","36/9617",0.0555555555555556,3.78920409771474,2.04512747157312,0.0973691085497695,0.606176374184789,0.58528956992473,"220/126",2,"Reactome","Bica_vs_Control_DHT"
"REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE","REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE","1/141","7/9617",0.142857142857143,9.74366767983789,2.82276826903325,0.0982546019726074,0.606176374184789,0.58528956992473,"10769",1,"Reactome","Bica_vs_Control_DHT"
"REACTOME_FRUCTOSE_METABOLISM","REACTOME_FRUCTOSE_METABOLISM","1/141","7/9617",0.142857142857143,9.74366767983789,2.82276826903325,0.0982546019726074,0.606176374184789,0.58528956992473,"6652",1,"Reactome","Bica_vs_Control_DHT"
